,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,gender,city,Clusterlabel
13817,1,40000.0,2071.4196,42,1,132,0,F,Lake Oswego,1
13818,2,60000.0,1957.47,56,3,42,0,F,Caloundra,0
13819,1,20000.0,776.33,39,3,239,0,F,Sunbury,1
13820,1,30000.0,2071.4196,49,1,79,0,F,Colombes,1
13821,1,40000.0,1155.48,46,2,116,0,F,Hamburg,1
13822,3,130000.0,225.44,80,7,74,0,F,Cliffside,2
13823,1,10000.0,30.48,56,2,240,0,F,Suresnes,1
13824,1,60000.0,2071.4196,40,1,66,0,F,Chula Vista,0
13825,1,80000.0,58.47,68,3,214,0,F,Saint Ouen,3
13826,1,100000.0,561.48,47,2,119,0,F,Hawthorne,3
13827,2,90000.0,6093.2,42,5,224,0,F,Seaford,3
13828,1,20000.0,24.99,57,1,189,0,F,Pantin,1
13829,1,50000.0,32.6,75,1,35,0,F,Burbank,0
13830,1,80000.0,1120.49,51,1,268,0,F,York,3
13831,1,20000.0,39.98,48,2,164,0,F,Morangis,1
13832,1,30000.0,14.98,38,2,78,0,F,Colma,1
13833,2,30000.0,1938.47,45,3,116,0,F,Hamburg,1
13834,2,20000.0,114.96,53,5,148,0,F,London,1
13835,1,30000.0,53.99,50,1,190,1,M,Paris,1
13836,2,120000.0,74.95,59,4,120,1,M,Hervey Bay,2
13837,1,20000.0,3374.99,54,1,190,1,M,Paris,1
13838,3,60000.0,280.76,58,5,256,1,M,Warrnambool,0
13839,2,60000.0,4651.11,68,5,35,1,M,Burbank,0
13840,1,130000.0,39.98,70,2,185,1,M,Oxford,2
13841,3,40000.0,5804.8725,51,7,116,0,F,Hamburg,1
13842,2,70000.0,4369.0882,47,2,76,0,F,Coffs Harbour,0
13843,2,10000.0,2789.5225,41,5,196,0,F,Port Macquarie,1
13844,2,30000.0,4758.24,70,4,34,0,F,Brisbane,1
13845,2,110000.0,5908.25,46,3,157,0,F,Melton,3
13846,2,20000.0,3764.0682,40,4,120,1,M,Hervey Bay,1
13847,3,70000.0,8213.0,75,9,9,1,M,Bendigo,0
13848,1,70000.0,639.45,79,5,14,1,M,Beverly Hills,0
13849,2,130000.0,6098.58,48,6,235,1,M,St. Leonards,2
13850,3,100000.0,6592.78,56,8,144,1,M,Lieusaint,3
13851,1,30000.0,1120.49,49,1,246,1,M,Tremblay-en-France,1
13852,1,50000.0,96.07,52,4,33,1,M,Bremerton,0
13853,2,70000.0,4145.54,49,4,178,1,M,Oak Bay,0
13854,2,70000.0,1357.97,71,3,261,1,M,Westminster,0
13855,1,70000.0,2379.47,71,3,264,1,M,Woodburn,0
13856,1,40000.0,2398.05,44,3,101,1,M,Esher-Molesey,1
13857,2,10000.0,2790.5225,37,5,157,1,M,Melton,1
13858,1,10000.0,13.98,78,2,189,1,M,Pantin,1
13859,2,20000.0,2701.4275,45,2,23,1,M,Bottrop,1
13860,1,30000.0,40.23,38,3,165,1,M,Mühlheim,1
13861,3,130000.0,6844.4182,49,7,101,1,M,Esher-Molesey,2
13862,1,80000.0,114.46,52,4,142,0,F,Lemon Grove,3
13863,1,70000.0,2341.97,64,2,7,0,F,Bellflower,0
13864,2,40000.0,1322.98,42,2,254,0,F,Walla Walla,1
13865,1,60000.0,74.98,59,2,0,0,F,Ballard,0
13866,1,20000.0,1228.83,41,3,256,0,F,Warrnambool,1
13867,1,30000.0,33.98,52,2,212,0,F,Saarlouis,1
13868,1,30000.0,1725.98,71,2,260,0,F,West Sussex,1
13869,2,100000.0,50.23,61,4,12,0,F,Berkshire,3
13870,1,60000.0,563.77,77,3,7,0,F,Bellflower,0
13871,1,150000.0,4.99,67,1,193,0,F,Peterborough,2
13872,1,30000.0,62.98,37,2,82,0,F,Concord,1
13873,1,40000.0,69.97,45,3,82,0,F,Concord,1
13874,1,10000.0,12.94,60,2,152,0,F,Maidenhead,1
13875,1,20000.0,553.97,58,3,90,0,F,Darmstadt,1
13876,2,60000.0,3961.0325,57,4,161,0,F,Milsons Point,0
13877,2,130000.0,83.97,60,3,129,0,F,Kirkby,2
13878,2,10000.0,3772.4096,63,2,76,0,F,Coffs Harbour,1
13879,1,20000.0,78.98,67,2,122,0,F,Hobart,1
13880,1,30000.0,13.98,43,2,190,0,F,Paris,1
13881,1,30000.0,13.98,55,2,189,0,F,Pantin,1
13882,1,30000.0,4.99,56,1,87,0,F,Croix,1
13883,2,80000.0,1938.47,41,3,75,1,M,Cloverdale,3
13884,1,110000.0,195.59,44,3,66,1,M,Chula Vista,3
13885,1,90000.0,2294.99,56,1,25,1,M,Boulogne-sur-Mer,3
13886,2,10000.0,76.94,61,5,255,1,M,Warrington,1
13887,1,20000.0,742.35,40,1,156,1,M,Melbourne,1
13888,2,70000.0,6135.09,55,5,157,1,M,Melton,0
13889,1,40000.0,1750.98,51,2,190,0,F,Paris,1
13890,3,40000.0,4313.8882,52,8,167,0,F,Münster,1
13891,4,40000.0,265.22,53,9,74,0,F,Cliffside,1
13892,2,60000.0,2848.7596,70,3,7,0,F,Bellflower,0
13893,2,70000.0,138.45,55,5,256,0,F,Warrnambool,0
13894,3,110000.0,6891.1182,47,8,138,0,F,Lavender Bay,3
13895,2,40000.0,3262.83,76,3,268,1,M,York,1
13896,1,60000.0,75.97,40,2,37,1,M,Burlingame,0
13897,2,130000.0,76.15,53,6,86,1,M,Cranbourne,2
13898,2,70000.0,1938.47,61,3,239,1,M,Sunbury,0
13899,2,100000.0,78.97,47,3,153,1,M,Malabar,3
13900,1,30000.0,73.96,47,4,129,1,M,Kirkby,1
13901,2,60000.0,148.4,58,7,115,1,M,Grossmont,0
13902,1,70000.0,574.98,50,2,151,1,M,Lynnwood,0
13903,1,70000.0,27.28,54,2,267,1,M,Yakima,0
13904,1,80000.0,2395.96,49,3,232,1,M,Spokane,3
13905,2,60000.0,1854.9075,74,4,107,1,M,Fremont,0
13906,1,60000.0,94.48,78,2,225,1,M,Seattle,0
13907,1,70000.0,607.96,47,4,201,1,M,Redmond,0
13908,2,50000.0,92.27,48,4,267,1,M,Yakima,0
13909,1,60000.0,14.98,54,2,115,1,M,Grossmont,0
13910,1,40000.0,2181.5625,58,1,261,1,M,Westminster,1
13911,1,60000.0,4.99,67,1,4,1,M,Beaverton,0
13912,1,40000.0,4.99,85,1,178,1,M,Oak Bay,1
13913,1,60000.0,3578.27,45,1,137,1,M,Langley,0
13914,2,100000.0,4446.3996,50,3,245,1,M,Townsville,3
13915,1,50000.0,64.97,76,3,10,0,F,Berkeley,0
13916,1,80000.0,78.98,60,2,82,0,F,Concord,3
13917,2,10000.0,124.21,74,5,122,0,F,Hobart,1
13918,2,40000.0,97.96,59,4,192,0,F,Perth,1
13919,1,70000.0,49.96,49,4,218,1,M,San Carlos,0
13920,3,90000.0,6803.1382,46,6,175,1,M,North Ryde,3
13921,3,130000.0,6906.3896,60,8,86,1,M,Cranbourne,2
13922,1,30000.0,3578.27,73,1,209,1,M,Royal Oak,1
13923,1,40000.0,14.98,39,2,244,1,M,Torrance,1
13924,1,120000.0,12.94,68,2,127,1,M,Kassel,2
13925,2,70000.0,3079.5682,39,4,232,1,M,Spokane,0
13926,1,60000.0,12.94,61,2,158,0,F,Metchosin,0
13927,1,60000.0,1728.27,54,3,84,0,F,Corvallis,0
13928,2,70000.0,2646.0582,49,4,247,0,F,Vancouver,0
13929,1,70000.0,2357.28,70,3,91,0,F,Downey,0
13930,1,70000.0,2391.43,77,6,131,0,F,La Jolla,0
13931,3,90000.0,6810.1282,46,5,196,0,F,Port Macquarie,3
13932,1,50000.0,59.98,84,2,227,0,F,Shawnee,0
13933,1,60000.0,889.47,41,3,209,0,F,Royal Oak,0
13934,1,60000.0,2049.0982,50,1,218,0,F,San Carlos,0
13935,1,10000.0,37.93,87,3,23,0,F,Bottrop,1
13936,1,30000.0,79.47,38,3,115,0,F,Grossmont,1
13937,1,30000.0,67.93,61,3,168,0,F,N. Vancouver,1
13938,1,40000.0,39.98,42,2,33,0,F,Bremerton,1
13939,1,40000.0,4.99,70,1,74,0,F,Cliffside,1
13940,1,50000.0,2443.35,43,1,247,0,F,Vancouver,0
13941,2,90000.0,5875.55,57,3,97,0,F,Edmonds,3
13942,1,130000.0,3.99,68,1,15,0,F,Billericay,2
13943,1,40000.0,88.46,48,4,115,0,F,Grossmont,1
13944,1,60000.0,1120.49,40,1,107,0,F,Fremont,0
13945,1,60000.0,67.93,63,3,227,0,F,Shawnee,0
13946,1,70000.0,4.99,61,1,202,0,F,Redwood City,0
13947,2,10000.0,96.95,47,4,255,0,F,Warrington,1
13948,1,20000.0,7.28,62,2,232,0,F,Spokane,1
13949,1,20000.0,36.59,73,2,146,0,F,Lincoln Acres,1
13950,1,40000.0,14.98,40,2,4,0,F,Beaverton,1
13951,2,60000.0,2800.4382,43,3,91,1,M,Downey,0
13952,1,120000.0,89.97,75,3,8,1,M,Bellingham,2
13953,3,10000.0,5035.81,40,5,156,1,M,Melbourne,1
13954,1,30000.0,34.99,58,1,35,1,M,Burbank,1
13955,3,60000.0,114.21,37,5,175,0,F,North Ryde,0
13956,2,90000.0,6056.61,60,3,239,0,F,Sunbury,3
13957,1,100000.0,69.97,59,3,34,0,F,Brisbane,3
13958,2,70000.0,1966.46,49,4,196,0,F,Port Macquarie,0
13959,1,30000.0,29.48,50,2,249,0,F,Versailles,1
13960,2,10000.0,4397.75,53,3,211,0,F,Saarbrücken,1
13961,2,70000.0,3222.98,47,3,226,1,M,Sedro Woolley,0
13962,2,30000.0,1586.3775,38,6,225,1,M,Seattle,1
13963,1,30000.0,6.28,58,2,33,1,M,Bremerton,1
13964,1,40000.0,25.48,42,2,151,1,M,Lynnwood,1
13965,1,40000.0,39.98,57,2,252,1,M,W. Linn,1
13966,1,10000.0,64.97,65,3,208,1,M,Roubaix,1
13967,1,40000.0,69.99,42,1,110,1,M,Glendale,1
13968,2,60000.0,1397.95,68,5,197,1,M,Port Orchard,0
13969,1,70000.0,193.98,71,3,154,1,M,Marysville,0
13970,1,80000.0,69.97,43,3,4,1,M,Beaverton,3
13971,2,90000.0,77.27,54,4,151,1,M,Lynnwood,3
13972,2,20000.0,3058.31,44,5,246,1,M,Tremblay-en-France,1
13973,2,10000.0,160.55,40,6,11,1,M,Berks,1
13974,1,70000.0,2393.06,42,2,161,1,M,Milsons Point,0
13975,1,20000.0,786.33,47,3,128,1,M,Kiel,1
13976,1,90000.0,27.77,56,3,143,1,M,Les Ulis,3
13977,1,90000.0,85.48,60,2,20,1,M,Bobigny,3
13978,2,10000.0,1339.25,39,5,239,1,M,Sunbury,1
13979,1,30000.0,750.3,57,2,32,0,F,Braunschweig,1
13980,2,60000.0,5333.25,49,3,9,0,F,Bendigo,0
13981,2,60000.0,4183.23,56,5,196,0,F,Port Macquarie,0
13982,2,50000.0,5917.24,43,4,18,0,F,Birmingham,0
13983,1,110000.0,21.98,51,1,35,0,F,Burbank,3
13984,1,120000.0,35.0,63,1,125,0,F,Ingolstadt,2
13985,3,90000.0,5759.8682,43,7,153,0,F,Malabar,3
13986,1,120000.0,38.88,53,3,82,0,F,Concord,2
13987,1,20000.0,37.27,53,3,60,0,F,Chatou,1
13988,2,20000.0,3052.31,41,5,138,0,F,Lavender Bay,1
13989,1,20000.0,29.48,75,2,190,0,F,Paris,1
13990,1,30000.0,561.48,54,2,63,0,F,Cheltenham,1
13991,1,20000.0,1750.98,64,2,74,0,F,Cliffside,1
13992,1,70000.0,2419.06,55,2,192,1,M,Perth,0
13993,2,30000.0,4183.23,40,5,166,1,M,München,1
13994,3,40000.0,241.93,60,7,239,1,M,Sunbury,1
13995,1,10000.0,34.99,45,1,159,1,M,Metz,1
13996,2,10000.0,44.95,73,4,119,1,M,Hawthorne,1
13997,2,70000.0,4518.4696,52,4,99,1,M,El Cajon,0
13998,1,30000.0,196.29,59,3,177,0,F,Novato,1
13999,1,40000.0,49.97,54,3,210,1,M,Runcorn,1
14000,1,80000.0,39.98,47,2,120,1,M,Hervey Bay,3
14001,1,80000.0,64.47,53,3,204,1,M,Rhodes,3
14002,1,110000.0,68.97,44,3,10,1,M,Berkeley,3
14003,1,10000.0,184.48,45,3,183,1,M,Orleans,1
14004,2,30000.0,78.96,59,4,148,1,M,London,1
14005,1,30000.0,600.46,46,4,20,1,M,Bobigny,1
14006,2,20000.0,4155.22,59,5,166,1,M,München,1
14007,1,30000.0,138.45,49,5,159,1,M,Metz,1
14008,2,30000.0,3831.8896,67,4,235,1,M,St. Leonards,1
14009,1,70000.0,39.98,65,2,10,1,M,Berkeley,0
14010,1,10000.0,88.97,43,3,184,1,M,Orly,1
14011,1,20000.0,31.27,47,3,121,1,M,High Wycombe,1
14012,1,30000.0,3578.27,64,1,10,0,F,Berkeley,1
14013,2,30000.0,2701.4275,56,2,190,1,M,Paris,1
14014,2,70000.0,4684.3925,61,4,120,1,M,Hervey Bay,0
14015,2,30000.0,4118.26,44,2,93,1,M,Dresden,1
14016,1,40000.0,1735.98,60,2,7,1,M,Bellflower,1
14017,1,130000.0,2451.3,59,2,134,1,M,Lancaster,2
14018,1,10000.0,38.98,46,2,148,1,M,London,1
14019,1,10000.0,15.23,65,3,104,1,M,Findon,1
14020,1,40000.0,2181.5625,45,1,250,1,M,Victoria,1
14021,1,60000.0,553.97,60,3,33,1,M,Bremerton,0
14022,3,40000.0,5139.7296,58,5,140,1,M,Leeds,1
14023,1,50000.0,13.98,39,2,201,1,M,Redmond,0
14024,1,60000.0,39.98,49,2,110,1,M,Glendale,0
14025,1,60000.0,3578.27,65,1,178,1,M,Oak Bay,0
14026,1,70000.0,2334.46,59,4,139,1,M,Lebanon,0
14027,2,80000.0,5997.33,43,3,91,1,M,Downey,3
14028,2,170000.0,5890.53,57,5,221,1,M,San Gabriel,2
14029,1,30000.0,71.97,42,2,4,1,M,Beaverton,1
14030,1,60000.0,132.97,42,3,265,1,M,Woodland Hills,0
14031,2,60000.0,3337.0425,51,3,109,1,M,Geelong,0
14032,1,60000.0,1120.49,56,1,225,1,M,Seattle,0
14033,1,70000.0,2439.99,64,2,137,1,M,Langley,0
14034,1,30000.0,3578.27,40,1,225,1,M,Seattle,1
14035,1,40000.0,2475.95,50,2,189,0,F,Pantin,1
14036,1,50000.0,36.27,81,3,78,0,F,Colma,0
14037,1,120000.0,2447.05,48,3,204,0,F,Rhodes,2
14038,1,10000.0,24.99,41,1,190,0,F,Paris,1
14039,2,20000.0,2736.4175,46,3,143,0,F,Les Ulis,1
14040,1,90000.0,88.98,70,3,190,0,F,Paris,3
14041,1,40000.0,563.77,48,3,268,0,F,York,1
14042,2,40000.0,119.96,49,4,124,0,F,Imperial Beach,1
14043,2,60000.0,1347.97,47,3,33,0,F,Bremerton,0
14044,1,60000.0,2366.96,66,3,178,0,F,Oak Bay,0
14045,1,70000.0,1750.98,44,2,99,0,F,El Cajon,0
14046,1,70000.0,14.98,70,2,216,0,F,Salem,0
14047,1,70000.0,15.23,71,3,230,0,F,Sooke,0
14048,1,80000.0,14.98,78,2,115,0,F,Grossmont,3
14049,1,130000.0,2528.33,55,3,149,0,F,Long Beach,2
14050,1,50000.0,2354.99,83,2,168,0,F,N. Vancouver,0
14051,1,60000.0,39.98,51,2,150,0,F,Los Angeles,0
14052,2,110000.0,5962.34,49,2,7,0,F,Bellflower,3
14053,1,60000.0,69.99,60,1,182,0,F,Oregon City,0
14054,2,70000.0,4761.03,67,4,230,0,F,Sooke,0
14055,1,40000.0,29.99,58,1,139,0,F,Lebanon,1
14056,1,60000.0,23.78,41,2,110,0,F,Glendale,0
14057,2,60000.0,4891.61,52,4,227,0,F,Shawnee,0
14058,1,70000.0,902.98,60,3,201,0,F,Redmond,0
14059,1,80000.0,4.99,54,1,117,0,F,Haney,3
14060,1,80000.0,12.94,62,2,163,0,F,Milwaukie,3
14061,1,100000.0,608.96,54,4,243,0,F,Tacoma,3
14062,1,80000.0,39.99,45,2,42,0,F,Caloundra,3
14063,1,30000.0,21.49,69,1,33,0,F,Bremerton,1
14064,2,70000.0,4334.6,55,4,10,0,F,Berkeley,0
14065,3,80000.0,214.35,55,11,74,0,F,Cliffside,3
14066,1,10000.0,38.98,44,2,39,0,F,Bury,1
14067,1,10000.0,95.94,46,5,207,0,F,Roncq,1
14068,1,90000.0,2398.05,47,3,192,0,F,Perth,3
14069,1,100000.0,4.99,71,1,13,0,F,Berlin,3
14070,1,20000.0,114.46,55,4,211,0,F,Saarbrücken,1
14071,1,30000.0,562.96,46,4,98,0,F,Eilenburg,1
14072,3,120000.0,5780.4675,45,5,105,0,F,Frankfurt,2
14073,1,20000.0,578.46,50,4,183,0,F,Orleans,1
14074,1,30000.0,685.47,43,4,212,0,F,Saarlouis,1
14075,1,30000.0,48.97,66,3,224,0,F,Seaford,1
14076,2,40000.0,3008.0225,47,4,101,0,F,Esher-Molesey,1
14077,1,60000.0,64.97,69,3,126,0,F,Issaquah,0
14078,1,80000.0,2319.99,60,1,149,0,F,Long Beach,3
14079,1,20000.0,29.99,73,1,8,0,F,Bellingham,1
14080,2,30000.0,200.81,46,7,18,0,F,Birmingham,1
14081,2,30000.0,3936.5425,51,3,105,0,F,Frankfurt,1
14082,2,30000.0,4133.24,58,4,23,0,F,Bottrop,1
14083,1,100000.0,56.96,65,3,215,0,F,Saint-Denis,3
14084,1,20000.0,68.97,40,3,25,0,F,Boulogne-sur-Mer,1
14085,2,10000.0,4415.6796,61,4,165,0,F,Mühlheim,1
14086,1,40000.0,24.99,46,1,191,0,F,Paris La Defense,1
14087,2,60000.0,190.89,52,7,86,0,F,Cranbourne,0
14088,2,40000.0,3443.7875,49,2,148,1,M,London,1
14089,2,60000.0,1898.0682,75,4,235,1,M,St. Leonards,0
14090,1,10000.0,68.97,42,3,94,1,M,Duesseldorf,1
14091,2,130000.0,138.46,46,4,9,1,M,Bendigo,2
14092,1,20000.0,147.28,47,3,12,1,M,Berkshire,1
14093,2,20000.0,3060.82,68,5,156,1,M,Melbourne,1
14094,2,40000.0,3515.3675,54,5,253,0,F,W. York,1
14095,1,60000.0,134.93,48,6,235,0,F,St. Leonards,0
14096,1,90000.0,39.98,51,2,196,0,F,Port Macquarie,3
14097,3,20000.0,6890.7296,55,9,148,0,F,London,1
14098,2,30000.0,64.9,39,6,268,0,F,York,1
14099,1,80000.0,69.97,70,3,189,0,F,Pantin,3
14100,2,20000.0,2802.4925,45,7,206,0,F,Roissy en Brie,1
14101,2,30000.0,2791.4625,49,6,12,0,F,Berkshire,1
14102,2,70000.0,142.46,48,5,119,0,F,Hawthorne,0
14103,2,120000.0,90.25,42,5,75,0,F,Cloverdale,2
14104,1,50000.0,29.98,44,2,197,0,F,Port Orchard,0
14105,5,60000.0,232.71,46,10,250,0,F,Victoria,0
14106,2,70000.0,5997.33,53,3,83,0,F,Coronado,0
14107,2,70000.0,81.26,84,5,151,0,F,Lynnwood,0
14108,1,30000.0,7.28,41,2,160,0,F,Mill Valley,1
14109,1,30000.0,3578.27,54,1,225,0,F,Seattle,1
14110,2,30000.0,2732.6975,39,5,249,0,F,Versailles,1
14111,1,60000.0,44.22,41,4,83,0,F,Coronado,0
14112,1,40000.0,132.97,52,3,252,0,F,W. Linn,1
14113,1,50000.0,1754.98,45,2,201,0,F,Redmond,0
14114,1,50000.0,14.98,52,2,265,0,F,Woodland Hills,0
14115,2,60000.0,5971.33,54,3,174,0,F,Newton,0
14116,2,70000.0,1322.98,43,2,256,0,F,Warrnambool,0
14117,1,40000.0,157.29,79,3,192,1,M,Perth,1
14118,2,60000.0,138.45,55,5,135,1,M,Lane Cove,0
14119,2,40000.0,5908.25,44,3,148,1,M,London,1
14120,4,90000.0,9451.9125,67,10,189,1,M,Pantin,3
14121,2,100000.0,6093.2,46,5,156,1,M,Melbourne,3
14122,1,40000.0,614.98,45,2,240,1,M,Suresnes,1
14123,1,60000.0,30.48,42,2,204,1,M,Rhodes,0
14124,1,60000.0,21.49,48,1,122,1,M,Hobart,0
14125,1,70000.0,548.98,54,2,35,1,M,Burbank,0
14126,1,40000.0,1735.98,50,2,206,1,M,Roissy en Brie,1
14127,3,40000.0,5512.26,48,10,214,1,M,Saint Ouen,1
14128,3,30000.0,5162.37,76,7,162,0,F,Milton Keynes,1
14129,2,40000.0,4460.3796,44,5,148,0,F,London,1
14130,1,30000.0,124.99,61,2,8,0,F,Bellingham,1
14131,2,30000.0,3287.32,42,4,268,0,F,York,1
14132,3,40000.0,126.24,76,6,96,1,M,East Brisbane,1
14133,1,70000.0,14.98,55,2,96,1,M,East Brisbane,0
14134,1,80000.0,27.28,52,2,7,1,M,Bellflower,3
14135,2,80000.0,81.26,46,4,196,1,M,Port Macquarie,3
14136,3,80000.0,76.65,51,7,234,1,M,Springwood,3
14137,2,120000.0,4179.33,43,3,224,1,M,Seaford,2
14138,1,10000.0,23.78,43,2,145,1,M,Lille,1
14139,1,20000.0,7.28,64,2,192,1,M,Perth,1
14140,3,100000.0,8142.03,44,5,157,1,M,Melton,3
14141,2,70000.0,2120.9275,51,2,263,1,M,Wollongong,0
14142,1,10000.0,60.47,54,3,96,1,M,East Brisbane,1
14143,1,90000.0,29.98,70,2,214,1,M,Saint Ouen,3
14144,1,30000.0,786.33,47,3,208,1,M,Roubaix,1
14145,1,60000.0,68.49,68,2,7,1,M,Bellflower,0
14146,2,70000.0,2174.9175,43,3,156,1,M,Melbourne,0
14147,3,70000.0,8121.33,52,6,89,1,M,Darlinghurst,0
14148,1,80000.0,119.98,47,2,4,1,M,Beaverton,3
14149,1,20000.0,23.78,41,2,105,1,M,Frankfurt,1
14150,1,100000.0,74.98,47,3,109,1,M,Geelong,3
14151,1,10000.0,13.98,51,2,32,1,M,Braunschweig,1
14152,1,10000.0,29.48,66,2,116,1,M,Hamburg,1
14153,1,30000.0,32.28,41,2,128,1,M,Kiel,1
14154,1,50000.0,13.98,51,2,4,1,M,Beaverton,0
14155,2,30000.0,2547.95,43,5,193,1,M,Peterborough,1
14156,1,50000.0,1700.99,48,1,82,1,M,Concord,0
14157,3,70000.0,8245.01,43,8,231,1,M,South Melbourne,0
14158,2,70000.0,164.91,50,8,120,1,M,Hervey Bay,0
14159,1,20000.0,38.98,55,2,215,1,M,Saint-Denis,1
14160,1,60000.0,2443.55,50,3,82,1,M,Concord,0
14161,1,70000.0,144.45,72,5,190,1,M,Paris,0
14162,2,10000.0,2737.8225,38,5,231,1,M,South Melbourne,1
14163,2,20000.0,3001.0425,50,3,148,1,M,London,1
14164,2,20000.0,2002.44,59,6,13,1,M,Berlin,1
14165,2,70000.0,200.94,71,5,74,1,M,Cliffside,0
14166,1,80000.0,49.99,64,1,207,1,M,Roncq,3
14167,2,100000.0,5908.25,57,3,14,1,M,Beverly Hills,3
14168,1,120000.0,563.77,49,3,10,1,M,Berkeley,2
14169,2,30000.0,1997.45,46,5,237,1,M,Stuttgart,1
14170,1,60000.0,85.48,47,2,82,1,M,Concord,0
14171,1,60000.0,78.98,52,2,103,1,M,Everett,0
14172,1,60000.0,39.98,52,2,247,1,M,Vancouver,0
14173,1,70000.0,2380.47,47,3,88,1,M,Daly City,0
14174,2,80000.0,4334.6,59,4,199,1,M,Puyallup,3
14175,1,110000.0,106.96,79,3,107,1,M,Fremont,3
14176,1,10000.0,94.48,49,2,190,1,M,Paris,1
14177,1,10000.0,23.78,58,2,159,1,M,Metz,1
14178,2,20000.0,116.91,41,6,255,1,M,Warrington,1
14179,1,20000.0,14.98,64,2,201,1,M,Redmond,1
14180,1,40000.0,78.98,42,2,139,1,M,Lebanon,1
14181,1,40000.0,123.98,51,2,91,1,M,Downey,1
14182,1,60000.0,39.98,63,2,267,1,M,Yakima,0
14183,1,60000.0,1155.48,66,2,218,1,M,San Carlos,0
14184,2,60000.0,1631.46,39,4,233,1,M,Spring Valley,0
14185,2,60000.0,4649.83,57,3,201,1,M,Redmond,0
14186,1,70000.0,71.58,40,3,173,1,M,Newport Beach,0
14187,1,100000.0,29.99,56,1,254,1,M,Walla Walla,3
14188,1,110000.0,553.97,58,3,88,1,M,Daly City,3
14189,1,30000.0,48.97,41,3,217,1,M,Salzgitter,1
14190,2,30000.0,3283.43,45,4,39,1,M,Bury,1
14191,4,120000.0,10580.35,61,9,116,1,M,Hamburg,2
14192,2,30000.0,2997.32,71,4,224,1,M,Seaford,1
14193,1,70000.0,539.99,44,1,146,0,F,Lincoln Acres,0
14194,1,60000.0,2398.05,45,3,252,0,F,W. Linn,0
14195,1,60000.0,3578.27,49,1,244,0,F,Torrance,0
14196,2,70000.0,4468.1582,49,3,132,0,F,Lake Oswego,0
14197,1,20000.0,47.96,53,4,60,0,F,Chatou,1
14198,1,30000.0,88.98,41,3,259,0,F,West Covina,1
14199,1,30000.0,49.99,68,1,0,0,F,Ballard,1
14200,1,70000.0,589.96,63,4,14,0,F,Beverly Hills,0
14201,3,30000.0,6679.6,56,5,129,0,F,Kirkby,1
14202,1,40000.0,56.97,42,2,10,0,F,Berkeley,1
14203,2,40000.0,5875.55,46,3,129,0,F,Kirkby,1
14204,1,70000.0,14.98,51,2,131,0,F,La Jolla,0
14205,2,10000.0,4382.74,54,4,105,0,F,Frankfurt,1
14206,1,60000.0,13.98,71,2,221,1,M,San Gabriel,0
14207,1,80000.0,2316.97,46,2,203,1,M,Renton,3
14208,2,80000.0,4794.31,43,4,173,1,M,Newport Beach,3
14209,1,80000.0,100.09,51,3,4,1,M,Beaverton,3
14210,2,130000.0,5773.04,83,4,220,1,M,San Francisco,2
14211,1,30000.0,13.98,50,2,203,1,M,Renton,1
14212,1,40000.0,76.97,56,2,132,1,M,Lake Oswego,1
14213,1,40000.0,1735.98,48,2,10,1,M,Berkeley,1
14214,3,40000.0,189.53,61,9,117,1,M,Haney,1
14215,1,60000.0,1155.48,46,2,232,1,M,Spokane,0
14216,1,60000.0,14.98,67,2,88,1,M,Daly City,0
14217,1,60000.0,21.98,70,1,14,1,M,Beverly Hills,0
14218,1,70000.0,539.99,56,1,7,1,M,Bellflower,0
14219,2,90000.0,6051.31,50,5,0,1,M,Ballard,3
14220,1,30000.0,77.96,52,4,144,1,M,Lieusaint,1
14221,3,40000.0,6441.02,55,6,144,1,M,Lieusaint,1
14222,1,20000.0,53.97,44,3,116,1,M,Hamburg,1
14223,2,30000.0,2822.0125,52,6,106,1,M,Frankfurt am Main,1
14224,1,40000.0,67.93,42,3,83,1,M,Coronado,1
14225,3,40000.0,6999.5725,46,8,214,1,M,Saint Ouen,1
14226,2,60000.0,1528.0682,57,4,14,1,M,Beverly Hills,0
14227,2,90000.0,4355.71,52,3,112,0,F,Gold Coast,3
14228,1,30000.0,2461.55,56,4,240,0,F,Suresnes,1
14229,3,40000.0,5030.3396,44,9,116,0,F,Hamburg,1
14230,2,40000.0,3213.5682,57,4,143,0,F,Les Ulis,1
14231,2,130000.0,6093.2,46,5,234,0,F,Springwood,2
14232,3,130000.0,6917.5425,65,7,121,0,F,High Wycombe,2
14233,2,30000.0,2464.0582,44,5,128,0,F,Kiel,1
14234,1,60000.0,64.97,68,3,0,0,F,Ballard,0
14235,1,90000.0,37.27,50,3,197,1,M,Port Orchard,3
14236,1,130000.0,4.99,49,1,179,1,M,Oakland,2
14237,1,40000.0,9.99,45,1,220,1,M,San Francisco,1
14238,1,60000.0,37.27,78,3,66,1,M,Chula Vista,0
14239,1,110000.0,4.99,85,1,35,1,M,Burbank,3
14240,2,120000.0,141.96,79,3,74,1,M,Cliffside,2
14241,1,30000.0,93.46,52,4,232,1,M,Spokane,1
14242,1,30000.0,24.99,63,1,133,1,M,Lakewood,1
14243,3,90000.0,8392.3,64,7,185,1,M,Oxford,3
14244,1,30000.0,4.99,41,1,236,1,M,Stoke-on-Trent,1
14245,1,30000.0,2419.06,44,2,257,1,M,Watford,1
